run_date,ticker,horizon,predicted_edge,actual_return,regime_alpha
2026-03-27,GEV,5d,0.062192,0.051807,-0.010385
2026-03-27,DUOL,20d,0.154179,0.083377,-0.070802
2026-03-27,LCID,20d,0.136081,-0.369149,-0.50523
2026-03-27,MSTR,20d,0.236096,0.342537,0.106441
2026-03-27,STNE,20d,0.14619,0.078283,-0.067907
2026-03-27,AFRM,60d,0.723188,0.826005,0.102817
2026-03-27,AMD,60d,0.353769,1.573098,1.219329
2026-03-27,AS,60d,0.384798,0.116767,-0.268031
2026-03-27,CCL,60d,0.339192,0.202442,-0.13675
2026-03-27,CHWY,60d,0.348555,-0.272205,-0.62076
2026-03-27,COIN,60d,0.609445,-0.06845,-0.677895
2026-03-27,CRSP,60d,0.347866,0.170492,-0.177374
2026-03-27,CRWD,60d,0.352873,0.82104,0.468167
2026-03-27,DAVE,60d,1.240596,0.847499,-0.393097
2026-03-27,DLTR,60d,0.361768,0.115421,-0.246347
2026-03-27,DOCN,60d,0.423683,0.824982,0.401299
2026-03-27,DOCU,60d,0.406298,-0.032159,-0.438457
2026-03-27,DUOL,60d,0.481855,0.385946,-0.095909
2026-03-27,ELF,60d,0.536827,0.057166,-0.479661
2026-03-27,ETH,60d,0.340722,-0.202122,-0.542844
2026-03-27,ETHA,60d,0.339193,-0.205863,-0.545056
2026-03-27,FETH,60d,0.342431,-0.205141,-0.547572
2026-03-27,FOUR,60d,0.409113,-0.005845,-0.414958
2026-03-27,GEV,60d,0.391948,0.240319,-0.151629
2026-03-27,GTLB,60d,0.377552,0.389189,0.011637
2026-03-27,IOT,60d,0.339006,0.050084,-0.288922
2026-03-27,KYMR,60d,0.453979,0.277764,-0.176215
2026-03-27,LIF,60d,0.486461,0.280311,-0.20615
2026-03-27,METC,60d,0.466126,-0.192159,-0.658285
2026-03-27,OSCR,60d,0.50112,1.617594,1.116474
2026-03-27,QXO,60d,0.596143,-0.107067,-0.70321
2026-03-27,RBLX,60d,0.498687,-0.08354,-0.582227
2026-03-27,RBRK,60d,0.506968,0.629565,0.122597
2026-03-27,SHOP,60d,0.363662,0.020742,-0.34292
2026-03-27,SIG,60d,0.413853,0.016446,-0.397407
2026-03-27,SNOW,60d,0.379078,0.47873,0.099652
2026-03-27,STNE,60d,0.546781,-0.026938,-0.573719
2026-03-27,TGTX,60d,0.454504,0.688189,0.233685
2026-03-27,TMDX,60d,0.82841,-0.216406,-1.044816
2026-03-27,TPG,60d,0.380713,0.004069,-0.376644
2026-03-27,UPST,60d,0.483773,0.318127,-0.165646
2026-03-27,VKTX,60d,0.445427,0.164514,-0.280913
2026-03-27,WING,60d,0.511151,0.011161,-0.49999
2026-03-27,ZG,60d,0.334168,-0.245236,-0.579404
2026-03-27,ZS,60d,0.433176,-0.044233,-0.477409
2026-03-30,AR,5d,0.070863,-0.080714,-0.151577
2026-03-30,DUOL,20d,0.156057,0.128772,-0.027285
2026-03-30,LCID,20d,0.162722,-0.35847,-0.521192
2026-03-30,MSTR,20d,0.189738,0.364542,0.174804
2026-03-30,STNE,20d,0.14619,0.038574,-0.107616
2026-03-30,TTAN,20d,0.143691,0.000495,-0.143196
2026-03-30,AFRM,60d,0.588428,0.785963,0.197535
2026-03-30,AGX,60d,0.336448,0.466365,0.129917
2026-03-30,AS,60d,0.379618,0.10029,-0.279328
2026-03-30,CBRL,60d,0.324822,0.75539,0.430568
2026-03-30,CCL,60d,0.33729,0.195088,-0.142202
2026-03-30,CHWY,60d,0.344952,-0.299073,-0.644025
2026-03-30,COIN,60d,0.42553,-0.113626,-0.539156
2026-03-30,DAVE,60d,1.240596,0.904579,-0.336017
2026-03-30,DLTR,60d,0.342281,0.117931,-0.22435
2026-03-30,DOCN,60d,0.35872,0.85572,0.497
2026-03-30,DOCU,60d,0.381232,-0.101566,-0.482798
2026-03-30,DUOL,60d,0.506705,0.274331,-0.232374
2026-03-30,ELF,60d,0.536827,0.096714,-0.440113
2026-03-30,ETH,60d,0.340311,-0.227557,-0.567868
2026-03-30,ETHA,60d,0.338629,-0.231172,-0.569801
2026-03-30,FETH,60d,0.340059,-0.229642,-0.569701
2026-03-30,FOUR,60d,0.371653,0.003668,-0.367985
2026-03-30,GEV,60d,0.391948,0.328714,-0.063234
2026-03-30,IRTC,60d,0.332864,0.015585,-0.317279
2026-03-30,LEU,60d,0.444045,0.011037,-0.433008
2026-03-30,LIF,60d,0.48573,0.283841,-0.201889
2026-03-30,LYFT,60d,0.32153,0.113044,-0.208486
2026-03-30,MIR,60d,0.31832,0.066397,-0.251923
2026-03-30,QXO,60d,0.57658,-0.011532,-0.588112
2026-03-30,RBLX,60d,0.375024,-0.106338,-0.481362
2026-03-30,RBRK,60d,0.44165,0.558139,0.116489
2026-03-30,SIG,60d,0.397278,0.03586,-0.361418
2026-03-30,SNOW,60d,0.379078,0.477582,0.098504
2026-03-30,STNE,60d,0.522106,-0.038918,-0.561024
2026-03-30,TMDX,60d,0.82841,-0.175591,-1.004001
2026-03-30,TPG,60d,0.342758,0.020797,-0.321961
2026-03-30,TTAN,60d,0.316143,0.045342,-0.270801
2026-03-30,UPST,60d,0.474607,0.361272,-0.113335
2026-03-30,VKTX,60d,0.363879,0.236297,-0.127582
2026-03-30,WING,60d,0.511151,0.072415,-0.438736
2026-03-30,Z,60d,0.318606,-0.27899,-0.597596
2026-03-30,ZS,60d,0.423866,-0.098062,-0.521928
2026-03-31,GAP,5d,0.059442,0.058315,-0.001127
2026-03-31,EGO,20d,0.161216,-0.137489,-0.298705
2026-03-31,MSTR,20d,0.208397,0.267548,0.059151
2026-03-31,TTAN,20d,0.208804,-0.056413,-0.265217
2026-03-31,AFRM,60d,0.588428,0.734832,0.146404
2026-03-31,CBRL,60d,0.278645,0.896052,0.617407
2026-03-31,CCL,60d,0.270372,0.130141,-0.140231
2026-03-31,CHWY,60d,0.262629,-0.312963,-0.575592
2026-03-31,COIN,60d,0.508556,-0.146326,-0.654882
2026-03-31,DAVE,60d,0.405409,1.003044,0.597635
2026-03-31,DG,60d,0.287466,0.011343,-0.276123
2026-03-31,DLTR,60d,0.329991,0.13113,-0.198861
2026-03-31,DUOL,60d,0.370036,0.232525,-0.137511
2026-03-31,ELF,60d,0.469449,0.112523,-0.356926
2026-03-31,ETHE,60d,0.289196,-0.251317,-0.540513
2026-03-31,FOUR,60d,0.286151,0.089641,-0.19651
2026-03-31,KYMR,60d,0.322906,0.298115,-0.024791
2026-03-31,LIF,60d,0.461475,0.300343,-0.161132
2026-03-31,LMND,60d,0.265944,-0.060944,-0.326888
2026-03-31,LULU,60d,0.280019,-0.232071,-0.51209
2026-03-31,METC,60d,0.407307,-0.187581,-0.594888
2026-03-31,MIR,60d,0.294157,-0.007531,-0.301688
2026-03-31,MSTR,60d,0.367555,-0.340465,-0.70802
2026-03-31,OSCR,60d,0.393512,1.59721,1.203698
2026-03-31,QXO,60d,0.608197,-0.084449,-0.692646
2026-03-31,RBLX,60d,0.337453,-0.159123,-0.496576
2026-03-31,RBRK,60d,0.304262,0.477027,0.172765
2026-03-31,SIG,60d,0.328965,0.0383,-0.290665
2026-03-31,SNOW,60d,0.308894,0.650709,0.341815
2026-03-31,STNE,60d,0.512509,-0.057847,-0.570356
2026-03-31,TMDX,60d,0.507679,-0.311538,-0.819217
2026-03-31,UPST,60d,0.343635,0.312281,-0.031354
2026-03-31,WING,60d,0.432706,0.0788,-0.353906
2026-03-31,ZS,60d,0.351903,-0.057239,-0.409142
2026-04-01,GAP,5d,0.057791,0.072208,0.014417
2026-04-01,AFRM,20d,0.172945,0.411506,0.238561
2026-04-01,DUOL,20d,0.145658,0.14461,-0.001048
2026-04-01,TTAN,20d,0.274159,-0.047573,-0.321732
2026-04-01,AFRM,60d,0.408398,0.796003,0.387605
2026-04-01,CHWY,60d,0.242444,-0.270473,-0.512917
2026-04-01,COIN,60d,0.329287,-0.12336,-0.452647
2026-04-01,DAVE,60d,0.28295,1.142519,0.859569
2026-04-01,DG,60d,0.277205,0.007743,-0.269462
2026-04-01,DLTR,60d,0.291335,0.128059,-0.163276
2026-04-01,DUOL,60d,0.3244,0.206258,-0.118142
2026-04-01,ELF,60d,0.369415,0.122151,-0.247264
2026-04-01,FOUR,60d,0.253529,0.131894,-0.121635
2026-04-01,LIF,60d,0.327677,0.397234,0.069557
2026-04-01,LULU,60d,0.250499,-0.280335,-0.530834
2026-04-01,METC,60d,0.305301,-0.144976,-0.450277
2026-04-01,MIR,60d,0.277364,-0.064309,-0.341673
2026-04-01,MSTR,60d,0.355426,-0.245154,-0.60058
2026-04-01,QXO,60d,0.481513,-0.076684,-0.558197
2026-04-01,RBLX,60d,0.311071,-0.057088,-0.368159
2026-04-01,RBRK,60d,0.30364,0.57481,0.27117
2026-04-01,SIG,60d,0.275735,-0.002982,-0.278717
2026-04-01,STNE,60d,0.402662,-0.082023,-0.484685
2026-04-01,TMDX,60d,0.439498,-0.329781,-0.769279
2026-04-01,UPST,60d,0.255221,0.381309,0.126088
2026-04-01,WING,60d,0.402823,0.145084,-0.257739
2026-04-01,ZS,60d,0.298421,0.006805,-0.291616
2026-04-02,CVNA,5d,0.064954,0.071358,0.006404
2026-04-02,TGTX,20d,0.148456,0.009544,-0.138912
2026-04-02,TMDX,20d,0.213979,-0.006803,-0.220782
2026-04-02,TTAN,20d,0.277429,-0.019228,-0.296657
2026-04-02,AFRM,60d,0.326954,0.760959,0.434005
2026-04-02,ANF,60d,0.240227,-0.024282,-0.264509
2026-04-02,COIN,60d,0.37515,-0.147381,-0.522531
2026-04-02,DAVE,60d,0.254941,1.157441,0.9025
2026-04-02,DG,60d,0.246061,-0.034109,-0.28017
2026-04-02,DUOL,60d,0.26229,0.191423,-0.070867
2026-04-02,ELF,60d,0.330394,0.209941,-0.120453
2026-04-02,ETHE,60d,0.234913,-0.237492,-0.472405
2026-04-02,LIF,60d,0.267571,0.36928,0.101709
2026-04-02,LULU,60d,0.27712,-0.266761,-0.543881
2026-04-02,METC,60d,0.329245,-0.146452,-0.475697
2026-04-02,MIR,60d,0.27028,-0.056316,-0.326596
2026-04-02,MSTR,60d,0.336281,-0.274556,-0.610837
2026-04-02,OSCR,60d,0.238333,1.392617,1.154284
2026-04-02,QXO,60d,0.500378,-0.09196,-0.592338
2026-04-02,RBLX,60d,0.292241,-0.095325,-0.387566
2026-04-02,SIG,60d,0.268288,0.019876,-0.248412
2026-04-02,STNE,60d,0.360374,-0.059381,-0.419755
2026-04-02,TMDX,60d,0.535447,-0.340384,-0.875831
2026-04-02,WING,60d,0.399904,0.139915,-0.259989
2026-04-06,DUOL,5d,0.06243,-0.058865,-0.121295
2026-04-06,AFRM,20d,0.132805,0.38452,0.251715
2026-04-06,FLNC,20d,0.208427,-0.065909,-0.274336
2026-04-06,NCLH,20d,0.149055,-0.112029,-0.261084
2026-04-06,PI,20d,0.129405,0.406898,0.277493
2026-04-06,ROKU,20d,0.15271,0.283299,0.130589
2026-04-06,TTAN,20d,0.239557,0.012855,-0.226702
2026-04-06,AFRM,60d,0.503594,0.73065,0.227056
2026-04-06,BRBR,60d,0.268731,-0.151303,-0.420034
2026-04-06,CAVA,60d,0.275644,-0.028613,-0.304257
2026-04-06,CCL,60d,0.239092,0.104917,-0.134175
2026-04-06,CENX,60d,0.349882,-0.333282,-0.683164
2026-04-06,COIN,60d,0.299016,-0.088964,-0.38798
2026-04-06,DOCU,60d,0.308701,-0.042248,-0.350949
2026-04-06,FOUR,60d,0.285802,0.164773,-0.121029
2026-04-06,HRI,60d,0.235175,0.47421,0.239035
2026-04-06,IOT,60d,0.236252,0.086804,-0.149448
2026-04-06,LIF,60d,0.253911,0.428839,0.174928
2026-04-06,LULU,60d,0.246317,-0.254706,-0.501023
2026-04-06,MDGL,60d,0.294088,-0.036506,-0.330594
2026-04-06,NCLH,60d,0.266562,0.067114,-0.199448
2026-04-06,PCVX,60d,0.253158,-0.062521,-0.315679
2026-04-06,QXO,60d,0.415413,-0.130389,-0.545802
2026-04-06,SIG,60d,0.246892,-0.039004,-0.285896
2026-04-06,TGTX,60d,0.235544,0.588602,0.353058
2026-04-06,TMDX,60d,0.239514,-0.352576,-0.59209
2026-04-06,TPG,60d,0.250519,0.082064,-0.168455
2026-04-06,VERA,60d,0.273452,0.054766,-0.218686
2026-04-06,Z,60d,0.257362,-0.207203,-0.464565
2026-04-06,ZG,60d,0.251269,-0.219086,-0.470355
2026-04-06,ZIM,60d,0.262688,-0.040684,-0.303372
2026-04-07,VERA,5d,0.055919,0.109,0.053081
2026-04-07,FLNC,20d,0.224924,-0.042264,-0.267188
2026-04-07,NCLH,20d,0.179064,-0.095569,-0.274633
2026-04-07,ROKU,20d,0.15271,0.262661,0.109951
2026-04-07,SOC,20d,0.146008,-0.006272,-0.15228
2026-04-07,TTAN,20d,0.236911,0.016137,-0.220774
2026-04-07,AFRM,60d,0.617651,0.784388,0.166737
2026-04-07,BRBR,60d,0.268731,-0.114943,-0.383674
2026-04-07,CAVA,60d,0.286669,-0.078398,-0.365067
2026-04-07,CCL,60d,0.248686,0.114323,-0.134363
2026-04-07,CENX,60d,0.357481,-0.337271,-0.694752
2026-04-07,COIN,60d,0.325052,-0.055372,-0.380424
2026-04-07,DAVE,60d,0.245866,1.339413,1.093547
2026-04-07,DOCU,60d,0.310358,-0.033573,-0.343931
2026-04-07,ELF,60d,0.256141,0.249918,-0.006223
2026-04-07,FOUR,60d,0.277374,0.275143,-0.002231
2026-04-07,GBTC,60d,0.254476,-0.112849,-0.367325
2026-04-07,GTLB,60d,0.276828,0.385313,0.108485
2026-04-07,IOT,60d,0.236252,0.179193,-0.057059
2026-04-07,IRTC,60d,0.253394,0.066172,-0.187222
2026-04-07,LIF,60d,0.257559,0.399709,0.14215
2026-04-07,LULU,60d,0.246317,-0.229323,-0.47564
2026-04-07,MDGL,60d,0.294088,0.031667,-0.262421
2026-04-07,NCLH,60d,0.28071,0.05606,-0.22465
2026-04-07,PCVX,60d,0.2407,-0.037898,-0.278598
2026-04-07,QXO,60d,0.415413,-0.138682,-0.554095
2026-04-07,SIG,60d,0.255118,-0.037297,-0.292415
2026-04-07,TMDX,60d,0.239514,-0.358367,-0.597881
2026-04-07,TPG,60d,0.250519,0.105163,-0.145356
2026-04-07,VERA,60d,0.273452,0.03,-0.243452
2026-04-07,Z,60d,0.257362,-0.180436,-0.437798
2026-04-07,ZG,60d,0.251269,-0.183284,-0.434553
2026-04-07,ZIM,60d,0.273248,-0.027757,-0.301005
2026-04-08,CHYM,5d,0.158495,0.156621,-0.001874
2026-04-08,AFRM,20d,0.226288,0.316603,0.090315
2026-04-08,ALHC,20d,0.189968,-0.148756,-0.338724
2026-04-08,CHYM,20d,0.355404,0.073617,-0.281787
2026-04-08,FIG,20d,0.173304,-0.04268,-0.215984
2026-04-08,FLNC,20d,0.213564,0.033537,-0.180027
2026-04-08,NCLH,20d,0.215508,-0.119544,-0.335052
2026-04-08,SOC,20d,0.303714,-0.022595,-0.326309
2026-04-08,TTAN,20d,0.235498,0.01159,-0.223908
2026-04-08,AFRM,60d,0.409621,0.722144,0.312523
2026-04-08,ATEC,60d,0.290016,-0.199828,-0.489844
2026-04-08,BRBR,60d,0.280537,-0.144946,-0.425483
2026-04-08,CAVA,60d,0.322593,-0.165874,-0.488467
2026-04-08,CCL,60d,0.235078,-0.01254,-0.247618
2026-04-08,CENX,60d,0.330893,-0.288089,-0.618982
2026-04-08,COIN,60d,0.285468,-0.035525,-0.320993
2026-04-08,DJT,60d,0.237518,-0.095089,-0.332607
2026-04-08,DOCU,60d,0.266821,0.026034,-0.240787
2026-04-08,FOUR,60d,0.251449,0.21898,-0.032469
2026-04-08,GBTC,60d,0.254476,-0.110231,-0.364707
2026-04-08,HUBS,60d,0.272169,-0.110744,-0.382913
2026-04-08,LULU,60d,0.232981,-0.272063,-0.505044
2026-04-08,NCLH,60d,0.294872,-0.044643,-0.339515
2026-04-08,POWL,60d,0.324249,0.13787,-0.186379
2026-04-08,PRAX,60d,0.269528,-0.020986,-0.290514
2026-04-08,QXO,60d,0.250596,-0.229532,-0.480128
2026-04-08,SAIA,60d,0.311532,0.043916,-0.267616
2026-04-08,TPL,60d,0.304813,-0.100081,-0.404894
2026-04-08,VERA,60d,0.242164,-0.004959,-0.247123
2026-04-09,CHYM,5d,0.158495,0.182921,0.024426
2026-04-09,ALHC,20d,0.163834,-0.146398,-0.310232
2026-04-09,CCL,20d,0.168016,-0.030521,-0.198537
2026-04-09,CHYM,20d,0.355404,-0.039414,-0.394818
2026-04-09,FIG,20d,0.173304,0.077568,-0.095736
2026-04-09,NCLH,20d,0.215508,-0.137275,-0.352783
2026-04-09,SOC,20d,0.218114,-0.014593,-0.232707
2026-04-09,TTAN,20d,0.222935,0.1113,-0.111635
2026-04-09,AFRM,60d,0.406096,0.706183,0.300087
2026-04-09,BRBR,60d,0.272914,-0.094805,-0.367719
2026-04-09,CAVA,60d,0.286115,-0.190482,-0.476597
2026-04-09,CENX,60d,0.241704,-0.317147,-0.558851
2026-04-09,COIN,60d,0.299016,-0.0326,-0.331616
2026-04-09,FOUR,60d,0.236778,0.211461,-0.025317
2026-04-09,GBTC,60d,0.254476,-0.118517,-0.372993
2026-04-09,NCLH,60d,0.294872,-0.056613,-0.351485
2026-04-09,POWL,60d,0.324249,0.014387,-0.309862
2026-04-09,PRAX,60d,0.248999,0.011585,-0.237414
2026-04-09,TPL,60d,0.298586,0.067217,-0.231369
2026-04-09,TPR,60d,0.248828,-0.038673,-0.287501
2026-04-09,VERA,60d,0.236212,0.049597,-0.186615
2026-04-09,Z,60d,0.245165,-0.193207,-0.438372
2026-04-09,ZG,60d,0.237641,-0.195818,-0.433459
2026-04-10,DOCN,5d,0.066363,0.132822,0.066459
2026-04-10,AFRM,20d,0.289627,0.318978,0.029351
2026-04-10,ALHC,20d,0.163834,-0.125366,-0.2892
2026-04-10,CCL,20d,0.168902,-0.057184,-0.226086
2026-04-10,FLNC,20d,0.184155,0.753266,0.569111
2026-04-10,HIMS,20d,0.164743,0.454967,0.290224
2026-04-10,NCLH,20d,0.202807,-0.144289,-0.347096
2026-04-10,TVTX,20d,0.181682,0.470994,0.289312
2026-04-10,UPST,20d,0.156838,0.062362,-0.094476
2026-04-10,AFRM,60d,0.400144,0.67484,0.274696
2026-04-10,ATEC,60d,0.375894,-0.155046,-0.53094
2026-04-10,BRBR,60d,0.271163,-0.121919,-0.393082
2026-04-10,COIN,60d,0.322934,-0.050581,-0.373515
2026-04-10,DAVE,60d,0.407211,1.025295,0.618084
2026-04-10,FLUT,60d,0.24546,0.087322,-0.158138
2026-04-10,FOUR,60d,0.236778,0.08239,-0.154388
2026-04-10,GBTC,60d,0.279988,-0.154278,-0.434266
2026-04-10,HUBS,60d,0.301786,0.028919,-0.272867
2026-04-10,NCLH,60d,0.285421,-0.074649,-0.36007
2026-04-10,POWL,60d,0.319717,0.004286,-0.315431
2026-04-10,SYF,60d,0.223298,-0.053488,-0.276786
2026-04-10,TEAM,60d,0.232928,0.495538,0.26261
2026-04-10,TTAN,60d,0.242308,0.410924,0.168616
2026-04-10,VERA,60d,0.238782,-0.057949,-0.296731
2026-04-10,Z,60d,0.321808,-0.190619,-0.512427
2026-04-10,ZG,60d,0.301786,-0.195543,-0.497329
2026-04-13,CHYM,5d,0.087539,0.145207,0.057668
2026-04-13,AFRM,20d,0.289627,0.278622,-0.011005
2026-04-13,CCL,20d,0.146091,-0.083243,-0.229334
2026-04-13,CHYM,20d,0.214985,-0.143327,-0.358312
2026-04-13,NCLH,20d,0.18632,-0.181639,-0.367959
2026-04-13,NET,20d,0.141448,0.051625,-0.089823
2026-04-13,RH,20d,0.175209,0.02361,-0.151599
2026-04-13,TVTX,20d,0.178054,0.417264,0.23921
2026-04-13,W,20d,0.15489,-0.156984,-0.311874
2026-04-13,AFRM,60d,0.324908,0.612084,0.287176
2026-04-13,CHYM,60d,0.508057,0.00141,-0.506647
2026-04-13,DAVE,60d,0.510574,0.999385,0.488811
2026-04-13,FOUR,60d,0.236778,0.084011,-0.152767
2026-04-13,HUBS,60d,0.276697,0.003264,-0.273433
2026-04-13,POWL,60d,0.289172,0.033501,-0.255671
2026-04-13,PRAX,60d,0.248999,0.050852,-0.198147
2026-04-13,QXO,60d,0.244536,-0.343243,-0.587779
2026-04-13,RDDT,60d,0.562402,0.341212,-0.22119
2026-04-13,TEAM,60d,0.250997,0.479772,0.228775
2026-04-13,TPR,60d,0.235785,-0.064282,-0.300067
2026-04-13,VERA,60d,0.238782,-0.028826,-0.267608
2026-04-13,WRBY,60d,0.255186,0.377819,0.122633
2026-04-13,Z,60d,0.240611,-0.174117,-0.414728
2026-04-13,ZG,60d,0.238508,-0.182624,-0.421132
2026-04-14,RDDT,5d,0.05752,0.014754,-0.042766
2026-04-14,AFRM,20d,0.328245,0.172161,-0.156084
2026-04-14,CCL,20d,0.146091,-0.133845,-0.279936
2026-04-14,DUOL,20d,0.139414,0.159086,0.019672
2026-04-14,EL,20d,0.157059,0.110835,-0.046224
2026-04-14,FLNC,20d,0.184155,0.437838,0.253683
2026-04-14,HIMS,20d,0.164743,0.171816,0.007073
2026-04-14,NCLH,20d,0.189834,-0.241347,-0.431181
2026-04-14,NET,20d,0.147904,0.045564,-0.10234
2026-04-14,RH,20d,0.181902,0.00436,-0.177542
2026-04-14,UPST,20d,0.156838,-0.05723,-0.214068
2026-04-14,W,20d,0.170733,-0.190444,-0.361177
2026-04-14,AFRM,60d,0.396552,0.494446,0.097894
2026-04-14,AS,60d,0.27064,-0.041322,-0.311962
2026-04-14,ATEC,60d,0.345445,-0.168403,-0.513848
2026-04-14,COIN,60d,0.273048,-0.137411,-0.410459
2026-04-14,DAVE,60d,0.607351,0.874766,0.267415
2026-04-14,FOUR,60d,0.245637,0.086148,-0.159489
2026-04-14,GBTC,60d,0.237263,-0.142709,-0.379972
2026-04-14,HOOD,60d,0.303949,0.415729,0.11178
2026-04-14,HUBS,60d,0.292921,0.005038,-0.287883
2026-04-14,POWL,60d,0.253753,-0.009172,-0.262925
2026-04-14,RDDT,60d,0.580796,0.264009,-0.316787
2026-04-14,TEAM,60d,0.250997,0.488193,0.237196
2026-04-14,TPR,60d,0.238669,-0.064546,-0.303215
2026-04-14,VERA,60d,0.236212,-0.053201,-0.289413
2026-04-14,WRBY,60d,0.258777,0.255402,-0.003375
2026-04-14,Z,60d,0.265517,-0.212766,-0.478283
2026-04-14,ZG,60d,0.251754,-0.219512,-0.471266
2026-04-15,AFRM,20d,0.20544,0.065582,-0.139858
2026-04-15,COIN,20d,0.148963,0.030117,-0.118846
2026-04-15,DUOL,20d,0.135112,0.062766,-0.072346
2026-04-15,HIMS,20d,0.153382,-0.006175,-0.159557
2026-04-15,HOOD,20d,0.142135,-0.121049,-0.263184
2026-04-15,NCLH,20d,0.145141,-0.239583,-0.384724
2026-04-15,TVTX,20d,0.182612,0.087912,-0.0947
2026-04-15,W,20d,0.194363,-0.219189,-0.413552
2026-04-15,AFRM,60d,0.315491,0.374203,0.058712
2026-04-15,ATEC,60d,0.21628,-0.14711,-0.36339
2026-04-15,CVNA,60d,0.208155,-0.124313,-0.332468
2026-04-15,DAVE,60d,0.700649,0.693739,-0.00691
2026-04-15,HOOD,60d,0.263024,0.258131,-0.004893
2026-04-15,MSTR,60d,0.27508,-0.358367,-0.633447
2026-04-15,RBRK,60d,0.2286,0.632399,0.403799
2026-04-15,RDDT,60d,0.586032,0.267857,-0.318175
2026-04-15,TEAM,60d,0.20072,0.45697,0.25625
2026-04-15,TOST,60d,0.201525,0.06392,-0.137605
2026-04-15,WRBY,60d,0.248603,0.158495,-0.090108
2026-04-15,Z,60d,0.230792,-0.26,-0.490792
2026-04-15,ZG,60d,0.212443,-0.267767,-0.48021
2026-04-16,HIMS,5d,0.052186,0.042979,-0.009207
2026-04-16,AFRM,20d,0.248862,0.120936,-0.127926
2026-04-16,APGE,20d,0.17334,-0.07333,-0.24667
2026-04-16,COIN,20d,0.37653,0.060952,-0.315578
2026-04-16,CSIQ,20d,0.148887,0.372881,0.223994
2026-04-16,FLNC,20d,0.215962,0.397864,0.181902
2026-04-16,HOOD,20d,0.227078,-0.070812,-0.29789
2026-04-16,ILMN,20d,0.144468,0.079265,-0.065203
2026-04-16,INSM,20d,0.154455,-0.190279,-0.344734
2026-04-16,NCLH,20d,0.147848,-0.204693,-0.352541
2026-04-16,SOFI,20d,0.175386,-0.158171,-0.333557
2026-04-16,STNE,20d,0.144076,-0.232068,-0.376144
2026-04-16,UPST,20d,0.299367,-0.102146,-0.401513
2026-04-16,W,20d,0.224226,-0.199198,-0.423424
2026-04-16,AFRM,60d,0.315491,0.400962,0.085471
2026-04-16,AMR,60d,0.289906,-0.187909,-0.477815
2026-04-16,ATEC,60d,0.262829,-0.17098,-0.433809
2026-04-16,CELH,60d,0.281189,-0.135151,-0.41634
2026-04-16,CG,60d,0.226226,-0.106593,-0.332819
2026-04-16,EL,60d,0.220392,0.077418,-0.142974
2026-04-16,FETH,60d,0.2032,-0.20527,-0.40847
2026-04-16,HOOD,60d,0.20415,0.306275,0.102125
2026-04-16,LQDA,60d,0.514955,0.847584,0.332629
2026-04-16,MHK,60d,0.23326,0.076065,-0.157195
2026-04-16,RDDT,60d,0.53448,0.251277,-0.283203
2026-04-16,RKT,60d,0.20758,-0.09264,-0.30022
2026-04-16,RYTM,60d,0.267596,0.247985,-0.019611
2026-04-16,SGML,60d,0.2087,-0.420773,-0.629473
2026-04-16,WYNN,60d,0.207481,-0.09987,-0.307351
2026-04-16,Z,60d,0.24025,-0.277223,-0.517473
2026-04-16,ZG,60d,0.211305,-0.278912,-0.490217
2026-04-17,NTLA,5d,0.07441,-0.088294,-0.162704
2026-04-17,AFRM,20d,0.20544,0.020465,-0.184975
2026-04-17,COIN,20d,0.25815,-0.052828,-0.310978
2026-04-17,DAVE,20d,0.1809,-0.059511,-0.240411
2026-04-17,EL,20d,0.188052,0.053543,-0.134509
2026-04-17,GH,20d,0.186291,0.050465,-0.135826
2026-04-17,HOOD,20d,0.226033,-0.149972,-0.376005
2026-04-17,JOBY,20d,0.184347,0.123644,-0.060703
2026-04-17,SOFI,20d,0.197071,-0.196603,-0.393674
2026-04-17,UPST,20d,0.298918,-0.14637,-0.445288
2026-04-17,W,20d,0.234036,-0.284151,-0.518187
2026-04-17,AFRM,60d,0.266633,0.266822,0.000189
2026-04-17,AMR,60d,0.268214,-0.204121,-0.472335
2026-04-17,BE,60d,0.680468,0.151641,-0.528827
2026-04-17,CELH,60d,0.307706,-0.142979,-0.450685
2026-04-17,CG,60d,0.26048,-0.118289,-0.378769
2026-04-17,CRDO,60d,0.359838,0.41104,0.051202
2026-04-17,ETH,60d,0.552817,-0.205551,-0.758368
2026-04-17,ETHA,60d,0.548333,-0.210011,-0.758344
2026-04-17,FETH,60d,0.55207,-0.209245,-0.761315
2026-04-17,HOOD,60d,0.303949,0.273168,-0.030781
2026-04-17,IBP,60d,0.386387,-0.230543,-0.61693
2026-04-17,LQDA,60d,0.401998,0.96985,0.567852
2026-04-17,MEDP,60d,0.269952,0.016577,-0.253375
2026-04-17,RDDT,60d,0.666202,0.208974,-0.457228
2026-04-17,RYTM,60d,0.372764,0.23678,-0.135984
2026-04-17,SOFI,60d,0.259767,-0.080288,-0.340055
2026-04-20,COIN,5d,0.096532,-0.070642,-0.167174
2026-04-20,AFRM,20d,0.236466,-0.039517,-0.275983
2026-04-20,CCL,20d,0.178372,-0.136071,-0.314443
2026-04-20,COIN,20d,0.413424,-0.104853,-0.518277
2026-04-20,EL,20d,0.190502,0.027746,-0.162756
2026-04-20,ELF,20d,0.234944,-0.198188,-0.433132
2026-04-20,FLNC,20d,0.278293,0.54711,0.268817
